run_name,config_path,model_key,dataset_label,stage_name,strategy,k,checkpoint_eval,estimated_cost,gpu_id,queue_order,manifest_path,suite_name,summary_path,status,has_checkpoint_metrics,has_training_history,cfg_data_source,cfg_data_hf_dataset_id,cfg_data_hf_split,cfg_data_prepared_path,cfg_data_min_responses,cfg_data_train_fraction,cfg_data_validation_fraction,cfg_data_max_train_prompts,cfg_data_max_validation_prompts,cfg_data_max_test_prompts,cfg_data_max_reference_responses_per_prompt,cfg_selection_strategy,cfg_selection_k,cfg_selection_quality_weight_alpha,cfg_selection_embedding_model,cfg_selection_score_source,cfg_selection_reward_model_model_name,cfg_selection_reward_model_batch_size,cfg_selection_reward_model_trust_remote_code,cfg_selection_n,cfg_training_use_lora,cfg_training_max_length,cfg_training_per_device_train_batch_size,cfg_training_per_device_eval_batch_size,cfg_training_gradient_accumulation_steps,cfg_training_num_train_epochs,cfg_training_learning_rate,cfg_training_weight_decay,cfg_training_warmup_ratio,cfg_training_logging_steps,cfg_training_eval_steps,cfg_training_save_steps,cfg_training_save_total_limit,cfg_training_gradient_checkpointing,cfg_training_lora_r,cfg_training_lora_alpha,cfg_training_lora_dropout,cfg_training_optim,cfg_generation_num_return_sequences_single,cfg_generation_num_return_sequences_multi,cfg_generation_multi_k_values,cfg_generation_max_new_tokens,cfg_generation_max_length_for_eval,cfg_generation_temperature,cfg_generation_top_p,cfg_evaluation_eval_batch_size,cfg_evaluation_embedding_model,cfg_evaluation_reward_model_model_name,cfg_evaluation_reward_model_batch_size,cfg_evaluation_reward_model_trust_remote_code,cfg_model_key,cfg_model_trust_remote_code,cfg_run_name,cfg_run_seed,created_at,checkpoint_dir,train_eval_loss,train_eval_runtime,train_eval_samples_per_second,train_eval_steps_per_second,train_epoch,reference_loss,reference_perplexity,single_response_chars_mean,single_response_words_mean,single_reward_mean,single_reward_prompt_mean,single_reward_best_mean,multi_k2_response_chars_mean,multi_k2_response_words_mean,multi_k2_semantic_diversity_mean,multi_k2_reference_coverage_mean,multi_k2_reference_alignment_mean,multi_k2_reward_mean,multi_k2_reward_prompt_mean,multi_k2_reward_best_mean,multi_k4_response_chars_mean,multi_k4_response_words_mean,multi_k4_semantic_diversity_mean,multi_k4_reference_coverage_mean,multi_k4_reference_alignment_mean,multi_k4_reward_mean,multi_k4_reward_prompt_mean,multi_k4_reward_best_mean,multi_k8_response_chars_mean,multi_k8_response_words_mean,multi_k8_semantic_diversity_mean,multi_k8_reference_coverage_mean,multi_k8_reference_alignment_mean,multi_k8_reward_mean,multi_k8_reward_prompt_mean,multi_k8_reward_best_mean,multi_k16_response_chars_mean,multi_k16_response_words_mean,multi_k16_semantic_diversity_mean,multi_k16_reference_coverage_mean,multi_k16_reference_alignment_mean,multi_k16_reward_mean,multi_k16_reward_prompt_mean,multi_k16_reward_best_mean,multi_response_chars_mean,multi_response_words_mean,multi_semantic_diversity_mean,multi_reference_coverage_mean,multi_reference_alignment_mean,multi_reward_mean,multi_reward_prompt_mean,multi_reward_best_mean,count_train_prompts,count_validation_prompts,count_test_prompts,count_train_pairs,count_validation_pairs,count_test_pairs,cfg_training_max_steps,checkpoint_eval_steps,cfg_training_checkpoint_eval_steps
nectar_llama31_8b_instruct_dbkon_k2_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_dbkon_k2_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,dbkon,2,False,1.149,0,22,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_dbkon_k2_nectar_full/summary.json,completed,False,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,dbkon,2,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_dbkon_k2_nectar_full,7,2026-03-28T03:50:43+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_dbkon_k2_nectar_full/checkpoints,0.949773371219635,59.024,15.062,15.062,1.0,0.9241267900172248,2.5196671009949885,428.50390625,71.23828125,5.370325088500977,5.370325088500977,5.370325088500977,431.298828125,71.869140625,0.2652592940721661,0.7227705475524999,0.8185984652955085,5.405893877148628,5.405893877148628,8.463851124048233,427.095703125,71.099609375,0.273025406524539,0.7603760759811848,0.8158941990695894,5.3211777582764626,5.3211777582764626,10.389406204223633,429.611328125,71.39697265625,0.2687611002475023,0.7912035079207271,0.8208310261834413,5.285805765539408,5.285805765539408,11.876958847045898,428.79296875,71.26611328125,0.27363733877427876,0.8115572509123012,0.8195987970102578,5.172810548916459,5.172810548916459,13.263439178466797,428.79296875,71.26611328125,0.27363733877427876,0.8115572509123012,0.8195987970102578,5.172810548916459,5.172810548916459,13.263439178466797,1200,128,256,2400,895,1791,,,
nectar_llama31_8b_instruct_dbkon_k4_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_dbkon_k4_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,dbkon,4,True,1.543,0,21,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_dbkon_k4_nectar_full/summary.json,completed,True,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,dbkon,4,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_dbkon_k4_nectar_full,7,2026-03-27T21:43:51+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_dbkon_k4_nectar_full/checkpoints,0.9118797779083252,58.8697,15.101,15.101,1.0,0.8887755328158694,2.432149739717053,409.6796875,68.15625,4.397046089172363,4.397046089172363,4.397046089172363,403.18359375,66.765625,0.27252442645840347,0.7250128528685309,0.8261967272264883,4.176412642002106,4.176412642002106,6.804689526557922,401.759765625,66.78515625,0.2657127652782947,0.7633277720306069,0.826007061987184,4.267806440591812,4.267806440591812,9.01368522644043,401.7080078125,66.92138671875,0.2651486024260521,0.7935852458467707,0.8287850398337469,4.181010738015175,4.181010738015175,10.979490756988525,399.831298828125,66.66943359375,0.27050614496693015,0.8136047725565732,0.8264013307634741,4.066195107996464,4.066195107996464,12.42350149154663,399.831298828125,66.66943359375,0.27050614496693015,0.8136047725565732,0.8264013307634741,4.066195107996464,4.066195107996464,12.42350149154663,1200,128,256,4800,895,1791,,,
nectar_llama31_8b_instruct_dkon_k2_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_dkon_k2_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,dkon,2,False,1.108,1,22,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_dkon_k2_nectar_full/summary.json,completed,False,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,dkon,2,0.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_dkon_k2_nectar_full,7,2026-03-28T11:06:44+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_dkon_k2_nectar_full/checkpoints,0.8859125971794128,96.0358,9.257,9.257,1.0,0.891518733641227,2.4388307744107323,363.109375,60.88671875,1.3177108764648438,1.3177108764648438,1.3177108764648438,356.869140625,60.064453125,0.3341537290252745,0.7159099620621419,0.7994069216219941,2.057568907737732,2.057568907737732,5.465952634811401,355.5322265625,59.7353515625,0.33978399727493525,0.7596786562353373,0.79181613761466,1.589220941066742,1.589220941066742,7.773432493209839,357.1982421875,60.0458984375,0.3379001815337688,0.7940277500310913,0.7944596434244886,1.6722071021795273,1.6722071021795273,10.069554924964905,355.631103515625,59.782470703125,0.33743240870535374,0.8167450976325199,0.7934320184867829,1.6380623057484627,1.6380623057484627,11.48465120792389,355.631103515625,59.782470703125,0.33743240870535374,0.8167450976325199,0.7934320184867829,1.6380623057484627,1.6380623057484627,11.48465120792389,1200,128,256,2400,895,1791,,,
nectar_llama31_8b_instruct_dkon_k4_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_dkon_k4_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,dkon,4,True,1.488,1,21,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_dkon_k4_nectar_full/summary.json,completed,True,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,dkon,4,0.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_dkon_k4_nectar_full,7,2026-03-28T03:50:43+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_dkon_k4_nectar_full/checkpoints,0.875322163105011,57.9085,15.352,15.352,1.0,0.8740257693976331,2.3965393742914265,347.71484375,58.84765625,1.4100422859191895,1.4100422859191895,1.4100422859191895,368.77734375,62.30859375,0.3407158004119992,0.7065353673533536,0.7899090188439004,0.8281335830688477,0.8281335830688477,4.527587890625,369.853515625,62.4677734375,0.3461337178014219,0.7546369617339224,0.7868249100865796,0.8045344352722168,0.8045344352722168,7.021940231323242,362.8857421875,61.18017578125,0.349485844373703,0.7944604840595275,0.7880228348076344,0.9844512939453125,0.9844512939453125,9.267913818359375,362.30908203125,61.319091796875,0.34672550787217915,0.8191338900942355,0.7883084958884865,1.0092793107032776,1.0092793107032776,11.102237701416016,362.30908203125,61.319091796875,0.34672550787217915,0.8191338900942355,0.7883084958884865,1.0092793107032776,1.0092793107032776,11.102237701416016,1200,128,256,4800,895,1791,,,
nectar_llama31_8b_instruct_rkon_k1_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_rkon_k1_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,rkon,1,True,1.235,0,19,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_rkon_k1_nectar_full/summary.json,completed,True,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,rkon,1,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_rkon_k1_nectar_full,7,2026-03-27T15:40:59+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_rkon_k1_nectar_full/checkpoints,0.9173247814178467,58.1908,15.277,15.277,1.0,0.9088458665117571,2.4814569475058397,369.55078125,62.66015625,1.894418716430664,1.894418716430664,1.894418716430664,360.017578125,60.849609375,0.31437422684393823,0.6971111752209254,0.7935147383832373,1.5169757902622223,1.5169757902622223,4.899774551391602,365.3857421875,61.73828125,0.31847133790142834,0.7431129935430363,0.788569939439185,2.0790807753801346,2.0790807753801346,8.168632507324219,367.380859375,62.05859375,0.3179296497255564,0.7788172537693754,0.7925953173544258,1.907642938196659,1.907642938196659,9.774356842041016,367.05029296875,62.033447265625,0.31771043478511274,0.8037985871778801,0.7935794190270826,1.8055601343512535,1.8055601343512535,11.275901794433594,367.05029296875,62.033447265625,0.31771043478511274,0.8037985871778801,0.7935794190270826,1.8055601343512535,1.8055601343512535,11.275901794433594,1200,128,256,1200,895,1791,,,
nectar_llama31_8b_instruct_rkon_k2_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_rkon_k2_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,rkon,2,False,1.026,0,23,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_rkon_k2_nectar_full/summary.json,completed,False,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,rkon,2,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_rkon_k2_nectar_full,7,2026-03-28T05:12:21+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_rkon_k2_nectar_full/checkpoints,0.8948011994361877,100.2263,8.87,8.87,1.0,0.8930160201105412,2.4424851378619628,367.94140625,61.87109375,1.8240947723388672,1.8240947723388672,1.8240947723388672,364.255859375,61.09375,0.310267664026469,0.7106127634178847,0.8077499393839389,1.7358555793762207,1.7358555793762207,5.266541481018066,372.3818359375,62.3173828125,0.3099939238745719,0.7618249517399818,0.8096334550064057,2.059127002954483,2.059127002954483,7.945042848587036,370.3759765625,62.037109375,0.31048243562690914,0.792399387806654,0.8052875971188769,1.926440268754959,1.926440268754959,9.909441947937012,370.23779296875,62.084716796875,0.30695850448682904,0.8166780949104577,0.8091007166076452,1.9124900177121162,1.9124900177121162,11.42559814453125,370.23779296875,62.084716796875,0.30695850448682904,0.8166780949104577,0.8091007166076452,1.9124900177121162,1.9124900177121162,11.42559814453125,1200,128,256,2400,895,1791,,,
nectar_llama31_8b_instruct_rkon_k4_nectar_full,configs/experiments/publication_suite/nectar_llama31_8b_instruct_rkon_k4_nectar_full.yaml,llama31_8b_instruct,nectar,nectar_full,rkon,4,True,1.377,1,19,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/nectar_llama31_8b_instruct_rkon_k4_nectar_full/summary.json,completed,True,True,hf_nectar,berkeley-nest/Nectar,train,/scratch/gilbreth/mahmood6/data/mrt/nectar/prompt_pools_publication_1200_128_256_seed7.jsonl,4,0.8,0.1,1200,128,256,7,rkon,4,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,7,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,nectar_llama31_8b_instruct_rkon_k4_nectar_full,7,2026-03-29T06:44:14+00:00,/scratch/gilbreth/mahmood6/runs/mrt/nectar_llama31_8b_instruct_rkon_k4_nectar_full/checkpoints,0.876484751701355,57.9269,15.347,15.347,1.0,0.8725782217807792,2.393072779067625,373.8984375,63.37109375,2.2281131744384766,2.2281131744384766,2.2281131744384766,370.01953125,62.359375,0.2921743339393288,0.7152044489630498,0.8097546976059675,2.04850035905838,2.04850035905838,5.2946319580078125,366.9130859375,61.9130859375,0.31575677753426135,0.7642117739887908,0.8077487733680755,2.0452950298786163,2.0452950298786163,7.96406364440918,368.16015625,61.96484375,0.3209443606901914,0.7961908630095422,0.804422052227892,2.140676870942116,2.140676870942116,9.778213500976562,368.802978515625,62.041259765625,0.31682811747305095,0.8186717925127596,0.8084401842206717,2.235336072742939,2.235336072742939,11.541738510131836,368.802978515625,62.041259765625,0.31682811747305095,0.8186717925127596,0.8084401842206717,2.235336072742939,2.235336072742939,11.541738510131836,1200,128,256,4800,895,1791,,,
ultrafeedback_llama31_8b_instruct_bkon_k1_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_bkon_k1_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,bkon,1,False,0.884,0,25,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_bkon_k1_ultrafeedback_full/summary.json,completed,False,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,bkon,1,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_bkon_k1_ultrafeedback_full,7,2026-03-28T08:06:35+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_bkon_k1_ultrafeedback_full/checkpoints,1.0994118452072144,60.0173,8.264,8.264,1.0,1.0646854976990394,2.899926806972846,446.64453125,71.6875,4.405549049377441,4.405549049377441,4.405549049377441,447.525390625,71.90625,0.27573600853793323,0.699989304295741,0.7844545023981482,3.754817247390747,3.754817247390747,6.260688781738281,447.810546875,71.7939453125,0.2675757547840476,0.7334069263888523,0.7810905318474397,3.980681300163269,3.980681300163269,8.344759941101074,450.99560546875,72.2294921875,0.26819413318298757,0.760228737606667,0.7764806905761361,4.079864993691444,4.079864993691444,9.818201780319214,451.56201171875,72.355224609375,0.27288288506679237,0.7875777861336246,0.7752133635804057,4.02479587495327,4.02479587495327,11.290966033935547,451.56201171875,72.355224609375,0.27288288506679237,0.7875777861336246,0.7752133635804057,4.02479587495327,4.02479587495327,11.290966033935547,1600,128,256,1600,512,1024,,,
ultrafeedback_llama31_8b_instruct_bkon_k2_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_bkon_k2_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,bkon,2,True,1.147,1,25,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_bkon_k2_ultrafeedback_full/summary.json,completed,True,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,bkon,2,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_bkon_k2_ultrafeedback_full,7,2026-03-29T13:57:19+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_bkon_k2_ultrafeedback_full/checkpoints,1.074155569076538,35.4619,13.987,13.987,1.0,1.0462740789951077,2.847023546778017,439.59375,71.16015625,2.8766837120056152,2.8766837120056152,2.8766837120056152,428.193359375,69.171875,0.2961891416925937,0.6977482166257687,0.7760473142843693,3.4143238067626953,3.4143238067626953,6.084299087524414,431.1552734375,69.7392578125,0.29813184728845954,0.7371477946289815,0.770009194558952,3.252061367034912,3.252061367034912,7.937019348144531,433.2685546875,70.0400390625,0.29298196570016444,0.7628284724196419,0.7651593956397846,3.319129079580307,3.319129079580307,9.454620361328125,435.244873046875,70.24072265625,0.2914304055739194,0.7867126876953989,0.7669001828180626,3.3479732889682055,3.3479732889682055,10.459841310977936,435.244873046875,70.24072265625,0.2914304055739194,0.7867126876953989,0.7669001828180626,3.3479732889682055,3.3479732889682055,10.459841310977936,1600,128,256,3200,512,1024,,,
ultrafeedback_llama31_8b_instruct_dbkon_k2_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_dbkon_k2_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,dbkon,2,True,1.285,0,26,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_dbkon_k2_ultrafeedback_full/summary.json,completed,True,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,dbkon,2,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_dbkon_k2_ultrafeedback_full,7,2026-03-29T11:19:35+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_dbkon_k2_ultrafeedback_full/checkpoints,1.0591894388198853,35.991,13.781,13.781,1.0,1.0413292572345763,2.832980272150784,422.3125,68.1796875,2.7596349716186523,2.7596349716186523,2.7596349716186523,418.671875,67.85546875,0.3142118195537478,0.6886701775365509,0.7632552083814517,2.5065088272094727,2.5065088272094727,5.225772857666016,424.384765625,69.0283203125,0.30412563658319414,0.7289766034809873,0.7610881548607722,2.616484835743904,2.616484835743904,7.414101600646973,421.27880859375,68.44921875,0.30374234705232084,0.7642146194120869,0.7599595374194905,2.671576626598835,2.671576626598835,9.138612747192383,422.693115234375,68.565673828125,0.30567037081345916,0.7878237571567297,0.7587062731618062,2.67536573857069,2.67536573857069,10.579727172851562,422.693115234375,68.565673828125,0.30567037081345916,0.7878237571567297,0.7587062731618062,2.67536573857069,2.67536573857069,10.579727172851562,1600,128,256,3200,512,1024,,,
ultrafeedback_llama31_8b_instruct_dkon_k2_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_dkon_k2_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,dkon,2,True,1.239,1,26,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_dkon_k2_ultrafeedback_full/summary.json,completed,True,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,dkon,2,0.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_dkon_k2_ultrafeedback_full,7,2026-03-28T21:03:40+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_dkon_k2_ultrafeedback_full/checkpoints,1.0478464365005493,60.81,8.157,8.157,1.0,1.0371510898694396,2.821168299813819,426.8828125,69.79296875,1.209890365600586,1.209890365600586,1.209890365600586,420.4453125,68.400390625,0.3624846516177058,0.6726192123896908,0.7316986308433115,1.0254395604133606,1.0254395604133606,4.1535574197769165,422.7529296875,68.9833984375,0.35857764491811395,0.7231239680550061,0.7355627261567861,1.1428981125354767,1.1428981125354767,6.573453426361084,424.572265625,69.3603515625,0.35038629663176835,0.7602101208176464,0.739240943628829,1.1493457406759262,1.1493457406759262,8.374863147735596,425.881591796875,69.46435546875,0.347650398965925,0.7882672310806811,0.7405150824924931,1.093155361711979,1.093155361711979,9.575230121612549,425.881591796875,69.46435546875,0.347650398965925,0.7882672310806811,0.7405150824924931,1.093155361711979,1.093155361711979,9.575230121612549,1600,128,256,3200,512,1024,,,
